Subject,Channel,Mean,Variance,Skewness,Kurtosis,Hjorth_Mobility,Hjorth_Complexity
sub-078,O1,6.58E-05,6.35E-09,0.040485332,0.079313448,0.092820019,11.90930856
sub-078,O2,0.000130154,1.05E-08,0.160628386,0.327378843,0.073477062,14.98544968
sub-078,F7,0.000183381,1.33E-08,0.732269432,0.600445282,0.078794046,16.05851029
sub-078,F8,0.000127667,1.17E-08,0.198079059,-0.16690247,0.081877461,14.44007923
sub-078,T3,9.82E-05,1.38E-08,0.118817659,-0.268098104,0.084986056,14.73122876
sub-078,T4,2.20E-05,5.71E-09,-0.045264913,0.144647634,0.117088136,9.969272632
sub-078,T5,8.89E-05,1.03E-08,0.513356247,0.080548339,0.076779995,14.64316991
sub-078,T6,0.000139824,1.01E-08,0.058851169,0.153372452,0.076165536,14.27753676
sub-078,Fz,8.09E-05,7.99E-09,-0.030776807,0.080875582,0.078301105,14.3887957
sub-078,Cz,5.41E-05,6.51E-09,-0.018396484,-0.025132196,0.085631576,12.96186151
sub-078,Pz,8.41E-05,1.18E-08,0.400084799,0.459813621,0.068594532,15.69643801
sub-079,Fp1,-0.000163123,6.68E-07,-2.275738332,4.755537206,0.023623313,46.88556811
sub-079,Fp2,-0.0002788,7.34E-07,-2.363091621,4.846569819,0.022217243,48.47830278
sub-079,F3,-0.000359619,6.68E-07,-2.76987443,6.346612189,0.021313706,52.71744139
sub-079,F4,-0.000489703,7.16E-07,-2.609965913,5.814073233,0.022059864,51.17501341
sub-079,C3,-0.000306974,6.92E-07,-2.799082995,6.427710623,0.021260271,53.11021205
sub-079,C4,-0.000299954,6.99E-07,-2.803231629,6.44943851,0.020795765,54.10782321
sub-079,P3,-0.000282009,6.74E-07,-2.794882683,6.44086434,0.020909601,53.75560247
sub-079,P4,-0.000426908,6.80E-07,-2.780476549,6.356770046,0.021192584,52.97962513
sub-079,O1,-0.000265396,6.61E-07,-2.803840539,6.472718913,0.020823372,53.91751737
sub-079,O2,-0.000413828,6.84E-07,-2.72911796,6.184162366,0.021042187,53.23167375
sub-079,F7,-0.000243559,7.15E-07,-2.609731185,5.724259826,0.023062009,50.52930452
sub-079,F8,-0.000244046,6.54E-07,-2.750909735,6.393516429,0.022987682,49.4192896
sub-079,T3,-0.000286448,6.84E-07,-2.792097689,6.413180783,0.022461957,51.51855381
sub-079,T4,-0.000308714,6.92E-07,-2.737192816,6.20488838,0.023232825,49.94950572
sub-079,T5,-0.000289149,6.73E-07,-2.79689828,6.435539291,0.021357027,52.71367482
sub-079,T6,-0.000251106,6.61E-07,-2.762064734,6.352717815,0.021796823,51.70520107
sub-079,Fz,-0.000276417,6.83E-07,-2.80248947,6.449377057,0.020548191,54.43622429
sub-079,Cz,-0.000223823,6.66E-07,-2.807818315,6.479959648,0.021358813,52.66937335
sub-079,Pz,-0.000244543,6.53E-07,-2.753968403,6.379546572,0.021819692,51.72926605
sub-080,Fp1,9.29E-05,2.04E-08,0.245861012,0.999843587,0.066114741,19.03781125
sub-080,Fp2,-1.39E-06,1.60E-08,1.317429971,5.572505459,0.067855021,16.88812546
sub-080,F3,5.79E-05,3.74E-08,0.379741853,-0.833297843,0.060661856,21.42088402
sub-080,F4,-0.00011606,9.50E-09,0.000199835,-0.328029209,0.089996667,12.45286147
sub-080,C3,-1.24E-05,7.76E-09,0.037729076,-0.350467481,0.089585891,12.68236408
sub-080,C4,1.22E-05,7.63E-09,0.018695141,-0.481993662,0.09603332,11.46207038
sub-080,P3,4.32E-05,1.01E-08,0.130026982,-0.283443795,0.076931115,14.1040905
sub-080,P4,-0.000110771,1.11E-08,0.314206593,-0.050618792,0.079941649,13.55922179
sub-080,O1,3.51E-05,1.09E-08,0.104989174,-0.33056811,0.086700694,12.5643631
sub-080,O2,-6.26E-05,6.99E-09,-0.047475563,-0.150718748,0.104426333,10.45219418
sub-080,F7,1.48E-05,1.83E-07,0.563155024,30.96202087,0.379718278,2.799256546
sub-080,F8,0.00011687,2.44E-08,0.262895031,-0.595014361,0.057434403,19.92530552
sub-080,T3,4.46E-05,1.21E-08,0.071244593,-0.787490453,0.086144616,13.63855356
sub-080,T4,0.000124058,1.77E-08,0.500806543,-0.277071831,0.067355308,16.60032242
sub-080,T5,7.76E-05,1.21E-08,0.055792202,-0.561988865,0.079295747,14.25916703
sub-080,T6,8.04E-05,1.89E-08,-0.326854883,-0.624351636,0.064016396,17.09540431
sub-080,Fz,0.00043664,5.37E-08,-0.579847051,0.181585045,0.033258533,33.50039926
sub-080,Cz,9.49E-06,6.89E-09,-0.06962221,-0.191373967,0.08969494,12.24477836
sub-080,Pz,7.88E-05,1.06E-08,0.127586323,-0.499571692,0.080203895,13.49823031
sub-081,Fp1,-5.57E-05,1.05E-08,0.149060338,1.888654535,0.071644103,17.31347463
sub-081,Fp2,-0.000184336,1.32E-08,0.089895587,0.918269533,0.062629118,19.52930767
sub-081,F3,-0.000179519,6.17E-09,0.224295779,0.718919876,0.085443012,14.26636928
sub-081,F4,4.53E-05,6.66E-09,-0.167448349,0.408140428,0.081041703,14.90418909
sub-081,C3,2.28E-05,4.03E-09,-0.135073302,0.108772837,0.103651478,11.77279508
sub-081,C4,-1.45E-05,4.08E-09,-0.056627105,0.153909594,0.101398926,11.96186226
sub-081,P3,0.000165219,5.40E-09,-0.208640567,0.496747488,0.091261657,13.25005588
sub-081,P4,-0.000284924,6.28E-09,0.880954345,2.998265945,0.083766366,14.46754083
sub-081,O1,-2.70E-05,7.06E-09,0.238976934,-0.295328852,0.08122279,14.93111618
sub-081,O2,-9.00E-05,6.37E-09,-0.050753328,0.295807982,0.084365788,14.43704706
sub-081,F7,-4.15E-05,5.09E-09,-0.054744848,0.282869928,0.095702497,12.726175
sub-081,F8,8.20E-05,7.35E-09,0.032685452,-0.017460301,0.078104101,15.4340646
sub-081,T3,-2.50E-06,4.49E-09,-0.138981542,0.204818367,0.106896204,11.61969809
sub-081,T4,-0.000100061,5.25E-09,-0.237122897,0.719727611,0.092078537,13.07694098
sub-081,T5,-0.000101307,9.80E-09,-0.281834737,-0.037598865,0.069001346,17.58049636
sub-081,T6,-7.33E-05,5.00E-09,0.022393048,0.771798725,0.094828233,12.79785395
sub-081,Fz,-6.10E-05,6.20E-09,-0.058007396,0.117887344,0.083029217,14.64264869
sub-081,Cz,-8.98E-05,5.46E-08,-0.749790712,1.278896344,0.028310836,42.93063907
sub-081,Pz,-0.000170391,7.64E-09,0.332049478,0.524676463,0.076710681,15.613976
sub-082,Fp1,0.000115836,5.05E-09,-0.204659912,0.405471945,0.120970143,10.49903476
sub-082,Fp2,5.56E-05,4.51E-08,5.061622654,75.24863363,0.041733554,29.7481414
sub-082,F3,0.000130044,8.84E-09,-0.102958976,-0.259908679,0.092699069,13.88259857
sub-082,F4,5.31E-05,4.68E-09,0.121794612,0.326269395,0.12949816,9.38520749
sub-082,C3,6.78E-06,4.01E-09,-0.000115826,0.173909172,0.1279849,9.749265188
sub-082,C4,-7.74E-06,3.93E-09,-0.123139531,0.029494033,0.128369659,9.570779802
sub-082,P3,0.000223031,1.22E-08,-0.051075282,-0.551585321,0.069730567,17.66681817
sub-082,P4,-0.000124377,5.54E-09,0.117158346,0.668708291,0.105918131,11.82002301
sub-082,O1,5.57E-05,8.60E-09,0.159256622,-0.275868389,0.090252458,14.01951984
sub-082,O2,-0.000218443,2.11E-08,-0.357898515,-0.01496115,0.057516342,21.60419123
sub-082,F7,8.61E-05,8.28E-09,0.149450669,0.444995054,0.130274921,10.25000777
sub-082,F8,6.37E-05,7.43E-09,0.103703532,-0.221434535,0.12000776,11.07604754
sub-082,T3,5.79E-05,4.42E-09,-0.185626474,0.272649475,0.152990497,8.411387362
sub-082,T4,5.52E-06,4.40E-09,-0.049813248,0.202743116,0.132647932,9.221405634
sub-082,T5,7.71E-06,8.18E-09,-1.318152895,4.344861331,0.092584225,13.48912432
sub-082,T6,3.02E-05,1.79E-08,4.411963545,34.78606527,0.062119017,19.96436264
sub-082,Fz,-3.16E-05,1.01E-08,-0.309543304,0.132977076,0.078332488,15.93126588
sub-082,Cz,6.13E-05,6.32E-09,0.130371355,0.216556327,0.095857976,12.98181079
sub-082,Pz,-0.000104277,9.69E-09,-0.278657973,-0.316079471,0.079349809,15.44579162
sub-083,Fp1,-0.000189318,1.01E-08,-0.915945048,1.989684068,0.114403786,12.10324515
sub-083,Fp2,-1.12E-05,1.02E-08,0.236486212,1.615784744,0.108326552,12.6037821
sub-083,F3,-8.29E-05,8.35E-09,-0.747451312,2.900259035,0.126043586,11.07516465
sub-083,F4,-0.000379699,1.36E-08,-0.526891627,0.018428527,0.091276459,14.77088449
sub-083,C3,-5.95E-05,4.74E-09,-0.038763353,-0.183021601,0.149920386,9.139829419
sub-083,C4,6.41E-05,4.94E-09,0.179720918,-0.016850919,0.147000396,9.126970757
sub-083,P3,-6.50E-05,6.63E-09,0.060463174,-0.12098836,0.126200008,10.86123481
sub-083,P4,-0.0003055,2.02E-08,-0.065733903,-0.883031948,0.073433587,18.04894952
sub-083,O1,-0.00025124,6.34E-09,-0.014015383,-0.174184574,0.131080883,10.27767616
sub-083,O2,-9.28E-05,9.36E-09,0.329771275,0.265528382,0.109199856,12.38641998
sub-083,F7,0.000277363,1.86E-07,0.845674173,1.618680431,0.032735422,43.7235878
sub-083,F8,-0.000120689,7.14E-09,0.133311138,0.444213683,0.158030913,8.831804229
sub-083,T3,-1.70E-06,8.12E-09,0.848106363,2.6917153,0.133214959,10.26208551
sub-083,T4,-5.69E-05,2.51E-08,6.673083998,120.3802556,0.075061224,17.53751037
sub-083,T5,-0.000186619,1.05E-08,0.166564085,-0.328579474,0.104166633,13.25802299
sub-083,T6,0.000491946,1.95E-07,1.459917482,1.285514484,0.024718373,53.89303341
sub-083,Fz,2.95E-05,7.12E-09,0.307896315,0.3164301,0.120358803,11.31044419
sub-083,Cz,-0.000206204,2.13E-07,-0.02609989,0.735963583,0.021976783,63.09274221
sub-083,Pz,-0.000109828,1.12E-08,-0.156473406,-0.539907432,0.097038484,14.04176489
sub-084,Fp1,2.52E-05,1.02E-08,0.865292446,1.764642542,0.120573438,8.511680817
sub-084,Fp2,4.15E-05,9.28E-09,0.958702949,1.894256695,0.130260386,8.292073518
sub-084,F3,1.71E-05,5.54E-09,0.175871788,0.075471737,0.155698354,6.442990943
sub-084,F4,-7.84E-05,8.64E-09,-0.361768523,0.233991035,0.143552036,7.832059694
sub-084,C3,-5.09E-05,4.47E-09,0.20333421,0.061142211,0.167486609,5.806919822
sub-084,C4,5.12E-05,4.63E-09,-0.034850378,0.085685745,0.166553656,5.900545672
sub-084,P3,0.000189429,1.10E-08,0.538203031,0.264439595,0.106640354,9.112600779
sub-084,P4,2.81E-06,1.12E-08,1.468300464,3.250676867,0.104884148,9.143035694
sub-084,O1,0.000209658,1.48E-08,1.158987286,1.735976015,0.093564046,10.58012624
sub-084,O2,0.00021811,2.52E-08,1.059384385,0.828250152,0.07155358,13.74175972
sub-084,F7,-2.37E-06,9.77E-09,0.935830681,1.896594674,0.130184372,8.240252936
sub-084,F8,4.73E-05,9.38E-09,1.029292551,2.271926481,0.161935997,7.514051666
sub-084,T3,8.96E-06,7.97E-09,1.058455038,2.233690547,0.140667728,7.266923966
sub-084,T4,3.79E-05,7.65E-09,0.51651346,0.69005712,0.160589114,6.772777701
sub-084,T5,0.000167635,8.98E-09,0.99767697,1.718445399,0.122027526,8.309535604
sub-084,T6,5.73E-05,8.36E-09,0.735013451,1.367063193,0.128339563,7.94465613
sub-084,Fz,2.19E-07,5.10E-09,0.175565997,-0.154749482,0.152736247,6.194402713
sub-084,Cz,-0.000104306,8.15E-09,0.312458769,1.114363451,0.118475673,7.831373932
sub-084,Pz,0.000186985,1.32E-08,0.536859737,-0.007562034,0.096008818,9.937604096
sub-085,Fp1,-0.000620407,2.25E-07,3.206974478,24.04468925,0.040273691,24.59214139
sub-085,Fp2,-0.000620565,1.43E-07,1.734869859,8.367193089,0.051700253,20.00047605
sub-085,F3,-3.20E-05,6.62E-09,0.263506991,14.13273006,0.236634356,4.268668926
sub-085,F4,-8.40E-05,7.52E-09,0.658882438,12.83592173,0.223190506,4.600180689
sub-085,C3,-3.41E-05,5.92E-09,-0.013648127,18.05051438,0.219699283,4.1657813
sub-085,C4,3.36E-05,5.45E-09,0.224627434,16.38979763,0.218649266,4.349000085
sub-085,P3,5.68E-05,8.07E-09,-0.057147602,9.436305325,0.187516862,4.953754547
sub-085,P4,0.000298499,1.61E-08,0.205741029,2.308697808,0.131950795,6.912092866
sub-085,O1,0.000198866,4.97E-08,0.502620238,-0.629912525,0.075843915,12.67616811
sub-085,O2,-7.36E-06,1.04E-08,0.220737138,5.572710241,0.164530357,5.635562632
sub-085,F7,1.00E-04,3.56E-07,2.074822663,14.09061881,0.282132255,3.681696277
sub-085,F8,0.00023067,8.41E-07,-0.926951874,5.028400322,0.231377267,4.394224179
sub-085,T3,-0.000143112,7.78E-09,0.162012901,10.2029846,0.214583808,4.726007532
sub-085,T4,-8.19E-05,1.11E-08,-0.229724642,5.443529437,0.178368783,5.473924292
sub-085,T5,1.38E-05,6.34E-09,0.027560773,15.67627735,0.225850419,4.400872494
sub-085,T6,0.000138727,1.59E-08,0.138285228,2.603991559,0.132995983,7.409025839
sub-085,Fz,-0.00024744,1.49E-08,0.208839682,2.447276245,0.136407198,6.679217117
sub-085,Cz,-0.000127183,8.18E-09,0.576926316,9.869664237,0.17884476,5.134254991
sub-085,Pz,4.95E-05,9.14E-09,0.172382929,6.886434508,0.172714762,5.291311086
sub-086,Fp1,5.62E-05,2.40E-07,1.772971788,5.054781349,0.064632521,18.90366979
sub-086,Fp2,5.16E-05,1.42E-07,0.113956789,0.344209459,0.076834252,15.54582685
sub-086,F3,7.75E-06,5.78E-07,0.734466054,2.082159669,0.039748386,30.35299666
sub-086,F4,0.000166798,1.56E-07,-0.221810206,-0.362097779,0.069883977,17.05070586
sub-086,C3,2.12E-05,2.15E-08,0.498603065,0.077187259,0.18352027,6.467843495
sub-086,C4,-2.14E-05,2.12E-08,-0.100422958,0.023602183,0.183413302,6.464167002
sub-086,P3,5.62E-05,4.39E-08,-0.703350584,1.723543279,0.125283935,9.552122155
sub-086,P4,2.23E-05,1.30E-07,-0.783836897,1.468224466,0.07382699,16.14098206
sub-086,O1,1.28E-05,2.61E-07,1.073892933,8.349618066,0.052562285,22.70322018
sub-086,O2,-1.55E-05,2.11E-07,1.501805104,5.590309585,0.058914623,20.20444001
sub-086,F7,6.94E-05,8.56E-08,0.481985588,0.691728591,0.130927595,9.014618136
sub-086,F8,0.000131799,1.77E-07,0.29830803,0.102539495,0.080965644,14.30002387
sub-086,T3,-3.93E-05,2.54E-07,-0.25687428,0.378684752,0.072330529,16.60495765
sub-086,T4,0.000162671,5.97E-08,0.123876689,-0.066610417,0.130683157,9.061954387
sub-086,T5,2.07E-05,1.62E-07,-0.84947838,4.331714497,0.070308191,17.06995868
sub-086,T6,-7.33E-05,1.81E-07,-0.183676793,1.557227706,0.065894086,18.07281262
sub-086,Fz,6.37E-05,5.29E-08,0.38617658,0.494233489,0.114853235,10.39565001
sub-086,Cz,1.23E-05,1.34E-07,0.001545092,0.369867972,0.070944497,16.84272473
sub-086,Pz,0.000197334,1.28E-07,0.628175986,4.987775701,0.073207248,16.27643348
sub-087,Fp1,-0.000172554,1.29E-08,0.739172999,2.511668433,0.085093646,10.54583108
sub-087,Fp2,-0.000117837,1.29E-08,0.62443378,2.261126425,0.085679305,10.37511169
sub-087,F3,-8.69E-05,7.26E-09,-0.053048713,-0.343728417,0.110248191,7.97882194
sub-087,F4,-2.76E-05,7.83E-09,0.169085022,0.158480537,0.107037534,8.280080889
sub-087,C3,-1.56E-05,5.51E-09,-0.148899939,-0.327465473,0.125320641,6.941502118
sub-087,C4,1.81E-05,5.83E-09,0.329095946,0.277797182,0.122340813,7.180803486
sub-087,P3,3.96E-05,6.89E-09,-0.332281574,0.010026794,0.112524414,7.692488974
sub-087,P4,5.49E-05,1.39E-08,1.260969072,3.281745072,0.079226965,11.08784357
sub-087,O1,-2.13E-05,6.12E-09,-0.129435381,-0.269669274,0.120043508,7.263022733
sub-087,O2,8.23E-05,2.24E-08,0.382209818,0.387271728,0.062700532,13.93424927
sub-087,F7,-1.50E-05,8.67E-09,0.126443935,0.484368504,0.105755961,8.63982447
sub-087,F8,-8.00E-05,1.52E-08,1.750564577,6.654883968,0.079697432,11.45005561
sub-087,T3,1.16E-05,7.21E-09,-0.260982895,0.074724396,0.115327034,7.830903976
sub-087,T4,4.28E-06,7.17E-09,-0.168900886,-0.300515331,0.116704987,7.715576476
sub-087,T5,1.05E-05,7.16E-09,-0.213169804,-0.169026338,0.115374006,7.862891804
sub-087,T6,5.19E-07,5.42E-09,-0.102649036,-0.099055699,0.132297773,6.7434519
sub-087,Fz,9.36E-06,5.77E-09,-0.098163978,-0.138427637,0.123084286,7.173391489
sub-087,Cz,-2.66E-05,6.09E-09,-0.203372082,-0.210244272,0.119503686,7.269666365
sub-087,Pz,3.14E-07,5.06E-09,-0.083490784,-0.118188654,0.131700756,6.618502504
sub-088,Fp1,-9.71E-05,7.41E-09,-0.400075059,1.56738464,0.112719748,8.58068058
sub-088,Fp2,-7.89E-05,1.17E-08,-0.278537584,0.540558448,0.104230124,9.793627647
sub-088,F3,5.38E-06,5.20E-09,0.103966266,0.124260303,0.130351003,6.968076753
sub-088,F4,1.43E-06,4.61E-09,0.018334929,0.044595354,0.13685175,6.948103153
sub-088,C3,-1.65E-05,4.32E-09,-0.105837417,0.003370582,0.1374555,6.8624372
sub-088,C4,1.42E-05,4.31E-09,0.056311512,0.260147587,0.138094117,6.846483884
sub-088,P3,-1.78E-05,5.08E-09,0.324651861,0.615571151,0.126340857,7.447128174
sub-088,P4,3.73E-05,4.83E-09,0.318301096,0.510420092,0.131523445,7.223469386
sub-088,O1,2.96E-05,6.36E-09,0.323614696,0.062620923,0.115942798,8.293440904
sub-088,O2,1.76E-05,5.82E-09,0.623711293,1.556838647,0.121040291,7.880651143
sub-088,F7,2.60E-05,5.91E-09,-0.503353176,1.919550895,0.125759874,7.782128437
sub-088,F8,2.46E-05,4.65E-09,-0.080641247,0.047985483,0.14352129,6.816089032
sub-088,T3,1.19E-05,6.12E-09,0.372551234,0.524111575,0.149871506,6.891272433
sub-088,T4,-3.21E-06,6.07E-09,0.869525808,4.034395952,0.134695895,7.669618088
sub-088,T5,-2.96E-05,4.83E-09,0.248430532,0.320185753,0.134289283,7.148144
sub-088,T6,-1.03E-05,1.26E-08,3.542575351,29.92760949,0.086932221,11.3887904
sub-088,Fz,-1.30E-05,4.57E-09,-0.099035007,0.085356376,0.135285185,6.94896836
sub-088,Cz,-9.31E-06,7.25E-09,-0.161866287,-0.112250299,0.106191063,8.831737793
sub-088,Pz,-3.20E-05,4.58E-09,0.095912693,-0.166066884,0.133897442,7.021305353
