Subject,Channel,Delta,Theta,Alpha,Beta,Gamma
sub-034,Fp1,3.625651931475406e-10,3.9077253733519856e-11,9.949694549474513e-12,1.279669404357101e-11,3.928099448807214e-12
sub-034,Fp2,3.505072904426784e-10,3.7018637752830466e-11,9.801519064146414e-12,1.2742324546417134e-11,4.2753636383853245e-12
sub-034,F3,3.5613453084977893e-10,3.2080193558763104e-11,8.927916212071553e-12,1.1206730671702827e-11,2.6978359077053774e-12
sub-034,F4,2.8013124044169086e-10,3.041970319067791e-11,8.736071784800359e-12,1.04219880820309e-11,2.4461324180292383e-12
sub-034,C3,2.786415351068514e-10,2.8949209751275585e-11,8.437430196891594e-12,1.0429731358158048e-11,2.2134692104722275e-12
sub-034,C4,2.8123611795880366e-10,2.929268246524079e-11,8.640509402698524e-12,1.069717478669794e-11,2.219229777616018e-12
sub-034,P3,3.0132671729684257e-10,3.0999641081241e-11,9.492750552210917e-12,1.2438663433673486e-11,2.0798786770574925e-12
sub-034,P4,2.810251775469864e-10,3.065837598190065e-11,9.829175960590325e-12,1.2365757273813992e-11,2.292747829118236e-12
sub-034,O1,2.8435736845811105e-10,3.394420983003177e-11,1.1969590106508688e-11,1.4056424237366895e-11,2.3792958017788076e-12
sub-034,O2,2.8856472542194756e-10,3.454101266088471e-11,1.2259239501974296e-11,1.4032871361463525e-11,2.568655465268513e-12
sub-034,F7,3.035720419328218e-08,3.4491124730205736e-09,1.3200035077118928e-09,1.0716905469025848e-09,1.0974444150192286e-09
sub-034,F8,2.949485256486684e-10,3.581569079191104e-11,9.965281672660134e-12,1.1785020353475131e-11,3.2023335066988444e-12
sub-034,T3,2.876028655382157e-10,3.459969342771414e-11,9.41690608549031e-12,1.3824787345056523e-11,5.767715967724553e-12
sub-034,T4,2.81961398000962e-10,3.69631240423581e-11,1.0014347794312559e-11,1.1265269254004955e-11,2.729350614431466e-12
sub-034,T5,2.8231848359455307e-10,3.373818307625856e-11,1.0594383714934164e-11,1.3218032117392035e-11,2.249480195534839e-12
sub-034,T6,2.798148083893568e-10,3.6484737577263216e-11,1.16335788134209e-11,1.2985461651040132e-11,2.5307582975909542e-12
sub-034,Fz,2.7969295600216966e-10,2.9486572470342966e-11,8.410749995135827e-12,9.962243119696592e-12,2.0131557211871068e-12
sub-034,Cz,2.7863165450004726e-10,2.8355096010462894e-11,8.052126314902203e-12,9.209076453767972e-12,1.8805507055575278e-12
sub-034,Pz,2.796854557197004e-10,2.967696735521031e-11,8.747563781861879e-12,1.0872699042346826e-11,2.0700582034514975e-12
sub-035,Fp1,3.311016201838281e-10,3.4850898476099184e-11,1.2454713806195946e-11,1.4017993850092409e-11,5.381846897954172e-12
sub-035,Fp2,3.1384853343322696e-10,3.521954403105479e-11,1.280794458266439e-11,1.7082865079173218e-11,7.757966278112557e-12
sub-035,F3,2.537478591675695e-10,3.046248388436241e-11,1.000504116387234e-11,1.0959741041139252e-11,3.364968227459953e-12
sub-035,F4,2.4906560984719884e-10,3.042731291014955e-11,1.0212259991873744e-11,1.1241018925112489e-11,3.3425401124657016e-12
sub-035,C3,2.36937325292309e-10,2.6933991222050814e-11,7.833309297527452e-12,8.655308992606398e-12,2.2072918861519422e-12
sub-035,C4,2.350911723707272e-10,2.674244178187111e-11,7.803056198884534e-12,8.7321062011613e-12,2.190309492567492e-12
sub-035,P3,2.419990828985459e-10,2.7643360370010168e-11,8.470280078275251e-12,9.713367920322114e-12,3.3042875921702255e-12
sub-035,P4,2.4290455090119297e-10,2.721618379841133e-11,8.37123318773117e-12,8.979489066261526e-12,2.3489008619407164e-12
sub-035,O1,2.5189847175830716e-10,2.9227613171077576e-11,9.201263512407478e-12,1.1590496049774416e-11,5.212975029328215e-12
sub-035,O2,2.5180680872874426e-10,2.8875419300533018e-11,9.04457306931853e-12,1.0027745600553309e-11,3.5296897386104564e-12
sub-035,F7,2.7228377898878447e-10,4.438060938344248e-11,1.4337412899503637e-11,1.4048761249543105e-11,4.9115138047694084e-12
sub-035,F8,2.6673014113358684e-10,4.388777300390122e-11,1.3374417697713402e-11,1.4350172195732273e-11,4.333982694139406e-12
sub-035,T3,2.555695291445032e-10,3.6948912452548656e-11,1.147112251532588e-11,1.8475303736184438e-11,1.172299770371117e-11
sub-035,T4,2.472632617059393e-10,3.709072638841006e-11,1.151979697566312e-11,1.7436413736184968e-11,8.951379652688473e-12
sub-035,T5,2.5076035356979965e-10,3.037589777377035e-11,9.635269179506865e-12,1.3233791107487041e-11,6.332907177631979e-12
sub-035,T6,2.529958989964487e-10,2.996590698322704e-11,9.435640414825339e-12,1.1270747130799279e-11,3.864144925146883e-12
sub-035,Fz,2.487912401975295e-10,2.9691956556551106e-11,1.0337392811789278e-11,9.4929083989067e-12,2.252112163274099e-12
sub-035,Cz,2.3615859311607913e-10,2.642896778945581e-11,8.297865419478559e-12,8.389416177814317e-12,1.8099235286566975e-12
sub-035,Pz,2.4177987188113285e-10,2.6851342421724066e-11,8.289177098760372e-12,8.52366685338101e-12,2.191871334697536e-12
sub-036,Fp1,3.390073397730544e-10,4.320992555490315e-11,3.4181389744839144e-11,3.9563666549755596e-11,7.2169263810595075e-12
sub-036,Fp2,3.082793743531853e-10,3.90578357503892e-11,3.0750942112256524e-11,3.8326205810287625e-11,6.020741449794965e-12
sub-036,F3,2.453356327287423e-10,3.429057451428632e-11,2.6048073180019157e-11,3.2478924318306564e-11,3.992383520054169e-12
sub-036,F4,2.4716000634026924e-10,3.495714552485421e-11,2.5291861099226924e-11,3.240749487854643e-11,3.934534478321099e-12
sub-036,C3,2.378581897524024e-10,3.207071752716457e-11,2.8045563722965032e-11,2.7163366996097328e-11,2.1972865526640227e-12
sub-036,C4,2.3991579683874125e-10,3.218384817986127e-11,2.8426044676485175e-11,2.6881555110120146e-11,2.165734325743047e-12
sub-036,P3,2.397746160893627e-10,3.559470418365717e-11,3.729536780283244e-11,3.9421661795965576e-11,2.8541034241456404e-12
sub-036,P4,2.425119508777109e-10,4.1867309892136176e-11,4.0251800740874114e-11,3.466098012367785e-11,4.071553937421775e-12
sub-036,O1,2.423426638291902e-10,3.922593124839239e-11,3.9256670540874796e-11,3.917876523337778e-11,3.88732523563368e-12
sub-036,O2,2.446232360018304e-10,4.2959935848734116e-11,3.8220346867153325e-11,3.4290254390333273e-11,4.359930875564018e-12
sub-036,F7,3.0606045758163595e-10,5.033074254531177e-11,4.092984639975457e-11,3.74787441610292e-11,4.342373545959291e-12
sub-036,F8,2.878926275682164e-10,4.363129756772755e-11,3.549046503539309e-11,3.566501282466648e-11,3.82910758791948e-12
sub-036,T3,2.5702904194980626e-10,5.1730521853935384e-11,5.0784853603143185e-11,4.116652243814782e-11,5.1173614166402255e-12
sub-036,T4,2.548198165772423e-10,4.7398117506597613e-11,4.4075217262867494e-11,3.57037108260554e-11,3.725937414787844e-12
sub-036,T5,2.429099343451466e-10,4.13352408688804e-11,3.7993912919331065e-11,3.4745258029778385e-11,3.677632731457965e-12
sub-036,T6,2.4560887500822134e-10,5.433045813856037e-11,5.286059557155362e-11,4.419831355335756e-11,1.0083248948311314e-11
sub-036,Fz,2.4156603061919336e-10,3.622684931205836e-11,2.5675455319370575e-11,3.333156681055897e-11,3.3770528116284263e-12
sub-036,Cz,2.404095482119533e-10,3.353123287509752e-11,2.206046792086929e-11,2.848675387191687e-11,3.6028554496235553e-12
sub-036,Pz,2.4127425807655153e-10,3.4519043651694495e-11,2.7513395841476073e-11,2.8488127797130984e-11,2.825803524321893e-12
sub-037,Fp1,3.610585100507e-10,7.423178973784824e-11,2.7863604134680834e-11,2.1756368627998773e-11,4.829272256284406e-12
sub-037,Fp2,3.802149998330818e-10,7.195994308902834e-11,2.7405763520924793e-11,2.0989782466289576e-11,4.346089571839341e-12
sub-037,F3,3.298549257665387e-10,5.97829360412413e-11,2.1458149582345013e-11,1.9692751858998393e-11,3.815336017417448e-12
sub-037,F4,3.337443237935575e-10,6.350451066851574e-11,2.337001601032081e-11,1.8743616993694456e-11,3.3788206761175674e-12
sub-037,C3,3.212886340071401e-10,4.941052879959584e-11,1.70740445594419e-11,1.4709056389311067e-11,2.592563739012849e-12
sub-037,C4,3.2531701433175455e-10,5.2716710967002926e-11,1.8192666505718056e-11,1.640524955224092e-11,3.0876030210648094e-12
sub-037,P3,3.3092680191837606e-10,9.863228616540145e-11,4.3029548205364677e-11,1.828513692963624e-11,3.3264500721742075e-12
sub-037,P4,3.2818406603156294e-10,7.550869415483372e-11,3.0756196108217364e-11,1.7950672473577212e-11,3.0041739605562738e-12
sub-037,O1,3.2696812446421685e-10,1.4595583888017225e-10,7.210714051573483e-11,1.957074162705825e-11,4.369064303344906e-12
sub-037,O2,3.2937592852741944e-10,1.2822813120068572e-10,6.496088346432137e-11,2.0096207428697334e-11,3.5587765647114738e-12
sub-037,F7,3.4586676032891333e-10,7.446173730767989e-11,2.7123366035115943e-11,2.7002726321184843e-11,1.1609658006843825e-11
sub-037,F8,3.4127673470153314e-10,7.128125793112694e-11,2.7225084944477814e-11,2.0471635320668402e-11,3.837211249390909e-12
sub-037,T3,3.358837398609162e-10,6.583098431637163e-11,2.4434944794865614e-11,2.0681734037072053e-11,5.78153311818036e-12
sub-037,T4,3.365561259503245e-10,6.158466461605357e-11,2.3135322154628637e-11,1.9817856765273762e-11,4.7827965501089485e-12
sub-037,T5,8.668745336938229e-10,1.4688285463211128e-10,5.923857662771782e-11,2.5370881855934338e-11,4.8010015334147374e-12
sub-037,T6,3.310986179548774e-10,9.084533097010697e-11,4.0322267126013864e-11,2.090308686549842e-11,3.700553273933723e-12
sub-037,Fz,3.3046561501938467e-10,6.310359345251884e-11,2.3020679679176623e-11,1.7913888252849653e-11,3.106992274093296e-12
sub-037,Cz,3.237299905423798e-10,5.170760050437804e-11,1.7689856548382195e-11,1.4829580306641274e-11,2.847306293853263e-12
sub-037,Pz,3.1933025421244576e-10,9.417684890323927e-11,4.0348109835607847e-11,1.3227466901162496e-11,2.5370195251261795e-12
sub-038,Fp1,5.223442052220459e-10,3.726241320314446e-11,1.620497409331164e-11,1.946395292058162e-11,3.5954613624695968e-12
sub-038,Fp2,5.361062967198339e-10,3.7435551426690875e-11,1.5602787762625224e-11,2.1833795526106357e-11,4.283765130360905e-12
sub-038,F3,5.133279410874778e-10,3.473993978445297e-11,1.204413395008295e-11,1.7850724972360962e-11,2.767299681855145e-12
sub-038,F4,5.073473620373045e-10,3.529012239505471e-11,1.2288630096613437e-11,1.9757490567243584e-11,3.999407413515537e-12
sub-038,C3,5.228417728484023e-10,3.2672892933275235e-11,9.686665009014394e-12,1.4344717847666432e-11,2.1518910228345246e-12
sub-038,C4,4.973022859737605e-10,3.2864839186344565e-11,9.685437399085958e-12,1.3983528124967963e-11,2.165022736165929e-12
sub-038,P3,7.378905573021146e-10,3.511580419710537e-11,1.4409763876497593e-11,1.554218164313523e-11,2.3518988264015645e-12
sub-038,P4,6.808754526467257e-10,3.862161933644694e-11,1.7155860037435425e-11,1.5330303922482783e-11,2.1704004500807208e-12
sub-038,O1,6.038593612648651e-10,5.975991781379678e-11,4.173093997541563e-11,3.8566376494221233e-11,6.894729576411282e-12
sub-038,O2,6.324126075618828e-10,4.845435037201369e-11,4.584724900210138e-11,2.0159642293619466e-11,2.630238622909602e-12
sub-038,F7,5.1740779509602e-10,3.621898640984815e-11,1.6367385491228742e-11,2.0545060372478878e-11,6.562001557087264e-12
sub-038,F8,5.130057565171372e-10,3.7337227209143046e-11,1.623644456101788e-11,2.291794318215485e-11,6.657788590202837e-12
sub-038,T3,5.00279004761434e-10,3.5222523331935396e-11,1.4168694563034335e-11,1.5688849559737382e-11,3.2981618307023642e-12
sub-038,T4,4.969934939011957e-10,3.574574078664568e-11,1.3924408907952716e-11,1.7973285744764498e-11,4.838684884519163e-12
sub-038,T5,8.55012332373946e-10,5.1670318086701896e-11,2.6408813219177047e-11,1.910214780314754e-11,3.4086925048198687e-12
sub-038,T6,9.651482591430279e-10,4.537071527288735e-11,2.9604724417170344e-11,2.0356937718794646e-11,3.422010544822231e-12
sub-038,Fz,5.094968666014162e-10,3.464073707321772e-11,1.1148987113742532e-11,1.6886530508075334e-11,2.3578058473306095e-12
sub-038,Cz,1.3073231630194545e-09,4.422127691581388e-11,1.4707907723662636e-11,1.5108914028256713e-11,2.286128869196103e-12
sub-038,Pz,9.49727439032789e-10,3.3934612414053514e-11,1.4557092705072573e-11,1.3267368840657915e-11,2.27307486178416e-12
sub-039,Fp1,3.164786922290522e-10,6.058563504098188e-11,6.723772114562993e-11,3.5200981427399404e-11,1.7977594858646692e-11
sub-039,Fp2,3.149711741275342e-10,6.174803625137734e-11,6.606238639771916e-11,3.552231949423477e-11,1.865894385092671e-11
sub-039,F3,3.0510544079713586e-10,4.8588702677185546e-11,4.399523306495815e-11,2.154612589809405e-11,4.8999422359357674e-12
sub-039,F4,3.002345204643178e-10,5.4165038256928874e-11,5.01700384002144e-11,2.2480612991460318e-11,6.501156487036378e-12
sub-039,C3,2.9164132444339414e-10,3.9416567544275395e-11,2.8277825295945807e-11,1.5448860120086643e-11,2.3569837362639895e-12
sub-039,C4,2.9290217038010313e-10,3.865068526898801e-11,2.8309318167038702e-11,1.5326429057530244e-11,2.3697991228533304e-12
sub-039,P3,2.9516899140402455e-10,8.031625211100893e-11,7.410146096876879e-11,2.076971967654741e-11,3.1058610105215532e-12
sub-039,P4,7.361692652365927e-10,6.49648154004541e-11,4.805092589423698e-11,2.0339864554304227e-11,3.5273175652955382e-12
sub-039,O1,2.997164562819987e-10,1.3572844844657229e-10,1.2460034829762846e-10,2.3753479361629496e-11,4.555482953494246e-12
sub-039,O2,5.242820966170087e-10,1.1224498703081901e-10,1.1333829961325107e-10,2.6232201060769525e-11,5.824812047545546e-12
sub-039,F7,3.025159026731034e-10,5.365903076027142e-11,5.721827050930356e-11,2.423751100936774e-11,7.606793396353176e-12
sub-039,F8,3.0947391927857557e-10,5.7682834827362814e-11,6.268319624079018e-11,2.4698118010030268e-11,6.05980120869157e-12
sub-039,T3,2.9580369030591714e-10,5.855564605100265e-11,5.155277355067699e-11,1.8486374297254988e-11,4.111734464700102e-12
sub-039,T4,7.065095426416722e-10,5.3369002209326e-11,5.2233060530899334e-11,2.102882670438913e-11,7.53367699623963e-12
sub-039,T5,2.9931530916303214e-10,1.196298215024508e-10,1.0276962590628106e-10,2.2716188626400168e-11,4.125570398725845e-12
sub-039,T6,6.864048048872781e-10,1.1456664024715041e-10,1.009073670871046e-10,2.3206910104806478e-11,5.2515001375993005e-12
sub-039,Fz,3.059225421869712e-10,5.8012144136033334e-11,5.2791563521863567e-11,1.9444964882103446e-11,4.77842612291265e-12
sub-039,Cz,2.9448596169028483e-10,3.1327535585708997e-11,1.5113639042060955e-11,1.4053609714963573e-11,2.4245600532607395e-12
sub-039,Pz,2.9565605930067764e-10,7.413710258066529e-11,6.840668524025778e-11,1.7146776126771333e-11,2.8304641778506724e-12
sub-040,Fp1,1.0489462720882678e-09,1.2585269922809288e-10,4.8040399814183654e-11,4.9841421604254874e-11,1.4704867094974102e-11
sub-040,Fp2,1.0422624658457252e-09,1.2476515704407778e-10,4.679610259142569e-11,5.313757201961273e-11,1.7513488498309256e-11
sub-040,F3,9.947802444627078e-10,1.1835604561271566e-10,4.2581569221944434e-11,4.5166686428951035e-11,1.1874754381916717e-11
sub-040,F4,1.0377544948575369e-09,1.5652670023632864e-10,5.809159013221146e-11,5.2861573887592355e-11,1.346267438292482e-11
sub-040,C3,9.218259937357785e-10,1.1654796665691402e-10,3.556504434128184e-11,4.5691698365522515e-11,1.2999230248696199e-11
sub-040,C4,9.560532117728927e-10,1.2923790193715563e-10,3.81247931889544e-11,4.712760573224607e-11,1.2830492686250836e-11
sub-040,P3,9.702658183240057e-10,1.340966577196283e-10,5.3389912299171295e-11,4.919505281071652e-11,1.3251965617332618e-11
sub-040,P4,9.023438886184079e-10,1.3510105819080413e-10,6.044932818256757e-11,4.6578872184801517e-11,1.0607306122995597e-11
sub-040,O1,1.3357992059355476e-09,2.4788279550654216e-10,1.291734928386149e-10,5.7993428349052867e-11,1.6638002160014914e-11
sub-040,O2,1.0719680283834017e-09,1.889274953029863e-10,1.1348375773129657e-10,5.7038109633774403e-11,1.58624055741147e-11
sub-040,F7,1.0345206633810397e-09,1.2236433265363703e-10,4.708476906849798e-11,5.0274678767890623e-11,1.619502567311413e-11
sub-040,F8,1.1699221811169428e-09,1.253303899878139e-10,4.5260061452340956e-11,4.9707120622757245e-11,1.6377276078867898e-11
sub-040,T3,9.613540005426034e-10,1.3713370478607277e-10,6.36265527130784e-11,6.658150270453004e-11,2.6365473452695233e-11
sub-040,T4,1.826006154567489e-09,4.352103265938353e-10,1.2632151032748103e-10,1.0525530782073415e-10,3.460265866988337e-11
sub-040,T5,9.179291000579915e-10,1.479079865466722e-10,7.169174147193933e-11,5.449572645844488e-11,1.3928521416116007e-11
sub-040,T6,3.013771551655961e-09,3.3548080308345776e-10,1.4530897022749263e-10,1.05435454661016e-10,3.754478428402514e-11
sub-040,Fz,9.108630922282499e-10,1.198181821720599e-10,4.114522297204936e-11,4.310612069665087e-11,1.0709385322630968e-11
sub-040,Cz,9.176604439190748e-10,1.1739278860450315e-10,3.658524871818689e-11,4.293560508048442e-11,1.0938780511989734e-11
sub-040,Pz,9.16862783404388e-10,1.709284993761291e-10,7.902047927553696e-11,5.051476026077826e-11,1.3843631896422349e-11
sub-041,Fp1,2.9079767303001726e-10,3.030993107522458e-11,1.2785292093465334e-11,1.9032589951174265e-11,7.244977812074519e-12
sub-041,Fp2,2.89328421671908e-10,2.939879980071477e-11,1.2373315596518732e-11,1.755976238176951e-11,6.015392362903267e-12
sub-041,F3,2.60654385873828e-10,2.7084381790214138e-11,1.130610006587069e-11,1.9215340741668107e-11,9.702950171334398e-12
sub-041,F4,2.62727280414791e-10,2.7186682325910214e-11,1.130620292518706e-11,1.6535501632875637e-11,5.408883784328544e-12
sub-041,C3,2.5524774885095574e-10,2.5724848699787195e-11,8.843092197849688e-12,1.0899939782857123e-11,3.335414056110589e-12
sub-041,C4,2.5572667056330303e-10,2.610233946746985e-11,8.775959652258639e-12,1.082711515571313e-11,3.2059618510997827e-12
sub-041,P3,2.5702712792985114e-10,2.6967891498213105e-11,1.8542118806705885e-11,1.757108423485267e-11,4.200359033872364e-12
sub-041,P4,2.5672893863478383e-10,2.6915890290586182e-11,1.9251385037190502e-11,1.7790912129297743e-11,4.535294713678588e-12
sub-041,O1,2.5919577961679934e-10,2.878652433022031e-11,3.622237744281519e-11,2.9055348193377118e-11,1.8841904316939848e-11
sub-041,O2,2.591073430111453e-10,2.9962368670266566e-11,5.0431238344870866e-11,4.541189615420612e-11,3.352444607798827e-11
sub-041,F7,2.6564512789158665e-10,2.7722510992793193e-11,1.257215301774052e-11,3.231489237849849e-11,2.8825192278437226e-11
sub-041,F8,2.655087819622375e-10,2.801216091297859e-11,1.2240824067071245e-11,1.8801971452088413e-11,9.582464966665866e-12
sub-041,T3,2.576514920766064e-10,2.6906071068350038e-11,1.2961762136223818e-11,1.8670102476185492e-11,8.884430590496979e-12
sub-041,T4,2.586032002210187e-10,2.7446171842885647e-11,1.3363894906811216e-11,2.170917040290357e-11,1.2494856469759593e-11
sub-041,T5,2.5807937568136403e-10,2.844263663253164e-11,3.475341390587362e-11,2.4449232933901565e-11,7.08924144283283e-12
sub-041,T6,2.5751323036776335e-10,2.904974135344075e-11,3.704271521958632e-11,2.455444753503945e-11,7.533791012844738e-12
sub-041,Fz,2.6034912461163236e-10,2.7234059437120548e-11,1.1598933854413706e-11,1.526674658314969e-11,3.35184665262132e-12
sub-041,Cz,2.591760915022639e-10,2.678964279342678e-11,9.20998945702716e-12,1.1117516232981971e-11,2.9752608798151743e-12
sub-041,Pz,2.596776632235487e-10,2.7238575552679966e-11,2.0351038301447247e-11,1.5297860479533365e-11,4.07925553309549e-12
sub-042,Fp1,4.4704320926727247e-10,3.464663758954036e-11,2.1753565215834217e-11,1.9293097328266516e-11,5.4634867961794696e-12
sub-042,Fp2,3.7186015701545603e-10,3.552437108136216e-11,2.106337044936628e-11,2.0244312231351322e-11,6.786651770416848e-12
